CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBand
C00693,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),113.88,6126.36,Yes,49m+
C00694,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.12,1763.9,No,25-48m
C00695,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,138.18,2771.14,No,13-24m
C00696,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,114.4,3755.9,No,25-48m
C00697,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.56,3947.62,No,25-48m
C00698,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),100.92,1899.19,Yes,13-24m
C00699,Female,0,No,No,62,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,93.17,5661.31,Yes,49m+
C00700,Female,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.97,383.66,No,13-24m
C00701,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.19,3181.91,No,25-48m
C00702,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.89,2882.91,Yes,49m+
C00703,Male,0,Yes,No,69,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.47,6446.83,Yes,49m+
C00704,Male,0,No,No,5,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.83,395.49,No,0-6m
C00705,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),96.37,495.59,Yes,0-6m
C00706,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.08,1437.53,No,25-48m
C00707,Male,0,Yes,No,19,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),106.39,1967.58,No,13-24m
C00708,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),132.28,8659.0,Yes,49m+
C00709,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,98.79,757.04,Yes,7-12m
C00710,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.77,1356.56,No,13-24m
C00711,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.55,2516.55,No,49m+
C00712,Male,1,Yes,No,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.34,2019.83,Yes,25-48m
C00713,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),90.0,539.37,Yes,0-6m
C00714,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),135.98,4289.19,No,25-48m
C00715,Female,1,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.09,1633.49,No,49m+
C00716,Male,1,No,No,19,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.45,1450.78,No,13-24m
C00717,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,109.97,5524.92,No,49m+
C00718,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),145.08,8499.9,No,49m+
C00719,Male,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,124.63,777.41,Yes,0-6m
C00720,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.57,2061.11,No,25-48m
C00721,Male,1,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,98.39,4482.41,No,25-48m
C00722,Male,0,Yes,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.05,1767.59,No,49m+
C00723,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.82,615.57,Yes,0-6m
C00724,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.82,4286.35,Yes,25-48m
C00725,Female,1,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.79,2716.26,No,49m+
C00726,Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,111.07,5741.3,Yes,49m+
C00727,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),135.26,6899.9,No,49m+
C00728,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,105.33,820.49,Yes,7-12m
C00729,Female,0,Yes,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.31,1022.42,Yes,25-48m
C00730,Female,0,No,Yes,31,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.68,3129.02,No,25-48m
C00731,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),117.61,4428.3,No,25-48m
C00732,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,119.55,5636.97,Yes,25-48m
C00733,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),118.3,5930.34,Yes,49m+
C00734,Male,0,No,Yes,60,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),87.02,5244.3,No,49m+
C00735,Female,0,No,No,47,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,92.98,4307.17,Yes,25-48m
C00736,Female,0,No,Yes,45,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),77.66,3331.17,Yes,25-48m
C00737,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),109.87,343.61,No,0-6m
C00738,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.77,1955.82,Yes,49m+
C00739,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),130.83,3545.71,No,25-48m
C00740,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,110.68,5628.05,Yes,49m+
C00741,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.38,1505.49,No,25-48m
C00742,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.27,1523.54,No,13-24m
C00743,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.06,3412.68,No,25-48m
C00744,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.99,1652.57,No,25-48m
C00745,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),133.99,2161.24,No,13-24m
C00746,Female,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,93.98,3934.18,No,25-48m
C00747,Male,1,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,95.31,765.26,No,7-12m
C00748,Male,0,No,No,54,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.49,5964.81,Yes,49m+
C00749,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.45,3016.75,No,49m+
C00750,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),117.47,4585.25,No,25-48m
C00751,Male,1,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,110.82,560.71,Yes,0-6m
C00752,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,103.09,1761.94,No,13-24m
C00753,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),86.94,1699.38,No,13-24m
C00754,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.2,600.86,No,0-6m
C00755,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,129.59,2761.55,Yes,13-24m
C00756,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,120.02,4587.33,No,25-48m
C00757,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),128.9,3890.93,No,25-48m
C00758,Female,0,Yes,No,50,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),110.09,5412.38,No,49m+
C00759,Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),141.21,4972.76,No,25-48m
C00760,Male,1,Yes,No,62,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,88.68,5543.55,No,49m+
C00761,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.03,2074.44,Yes,25-48m
C00762,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.9,1238.13,No,25-48m
C00763,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,130.28,5408.8,Yes,25-48m
C00764,Male,0,Yes,Yes,6,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,100.05,623.63,No,0-6m
C00765,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),101.89,1183.74,Yes,7-12m
C00766,Male,1,No,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,117.1,5883.99,Yes,25-48m
C00767,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,107.72,5469.12,Yes,49m+
C00768,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.32,487.06,No,7-12m
C00769,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,133.1,6796.02,No,49m+
C00770,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.78,2562.44,Yes,49m+
C00771,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.01,5901.83,Yes,49m+
C00772,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.63,5197.38,Yes,25-48m
C00773,Female,0,Yes,No,60,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.19,5575.36,No,49m+
C00774,Male,0,No,Yes,17,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,82.65,1466.6,No,13-24m
C00775,Female,1,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.37,391.9,Yes,13-24m
C00776,Male,0,No,Yes,53,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,112.1,6204.48,Yes,49m+
C00777,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,84.86,5477.02,Yes,49m+
C00778,Female,0,No,No,71,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,107.03,7444.96,No,49m+
C00779,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,115.64,1504.41,No,13-24m
C00780,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,115.19,552.78,Yes,0-6m
C00781,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,111.79,3148.87,Yes,25-48m
C00782,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),44.83,704.75,No,13-24m
C00783,Male,0,No,No,40,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),124.2,5201.89,No,25-48m
C00784,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,86.48,6254.73,No,49m+
C00785,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.05,1897.2,No,13-24m
C00786,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,99.77,1496.65,No,13-24m
C00787,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.21,38.56,No,0-6m
C00788,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.76,7281.96,No,49m+
C00789,Male,0,Yes,Yes,67,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,78.19,5380.43,No,49m+
C00790,Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,103.26,700.21,No,7-12m
C00791,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.36,1904.69,No,25-48m
C00792,Female,0,No,No,8,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,113.12,885.28,Yes,7-12m
C00793,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,116.36,7281.75,Yes,49m+
C00794,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,118.28,4609.97,No,25-48m
C00795,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,137.1,2121.57,No,13-24m
C00796,Male,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.83,1355.83,No,13-24m
C00797,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,88.38,3974.68,Yes,25-48m
C00798,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.77,1765.37,No,13-24m
C00799,Female,1,No,No,37,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,72.8,2673.49,No,25-48m
C00800,Female,0,No,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,83.23,4615.31,No,49m+
C00801,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,96.27,2395.32,No,25-48m
C00802,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.97,449.76,Yes,7-12m
C00803,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,98.56,5830.24,Yes,49m+
C00804,Male,1,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.53,2380.27,No,25-48m
C00805,Male,1,No,No,67,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.99,7003.74,Yes,49m+
C00806,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,114.35,4774.46,Yes,25-48m
C00807,Male,1,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,97.1,3508.47,No,25-48m
C00808,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.77,7650.98,No,49m+
C00809,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),42.18,1174.23,No,25-48m
C00810,Female,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.77,1544.14,No,49m+
C00811,Female,0,No,Yes,25,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),96.48,2390.52,No,25-48m
C00812,Male,1,No,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,114.78,7531.1,No,49m+
C00813,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,116.94,6939.71,No,49m+
C00814,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,101.56,5049.85,Yes,25-48m
C00815,Male,1,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,107.96,7430.76,No,49m+
C00816,Female,0,No,No,34,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),97.01,3452.82,No,25-48m
C00817,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,122.67,1259.28,No,7-12m
C00818,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),100.38,3947.05,No,25-48m
C00819,Female,0,No,No,11,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),116.6,1309.37,Yes,7-12m
C00820,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.63,1334.81,No,7-12m
C00821,Male,0,No,Yes,13,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.27,1251.81,No,13-24m
C00822,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,132.44,3018.07,Yes,13-24m
C00823,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,120.86,3443.51,No,25-48m
C00824,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.77,4963.67,No,49m+
C00825,Female,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.14,2860.99,No,49m+
C00826,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,123.21,1957.71,Yes,13-24m
C00827,Male,1,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,525.61,No,13-24m
C00828,Male,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,80.09,1205.83,No,13-24m
C00829,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.88,2727.61,No,49m+
C00830,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),129.11,1299.72,Yes,7-12m
C00831,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.41,1126.3,No,7-12m
